X,Y,Z,IN_frac,MK_frac,INC_frac
3.54,-13.38,23.894094,0.459783584,0,0.540216416
4.72,-13.38,23.894094,0.459783584,0,0.540216416
5.9,-13.38,23.894094,0.459783584,0,0.540216416
7.08,-13.38,23.894094,0.459783584,0,0.540216416
8.26,-13.38,23.894094,0.459783584,0,0.540216416
9.44,-13.38,23.894094,0.459783584,0,0.540216416
10.62,-13.38,23.894094,0.459783584,0,0.540216416
0,-12.2,23.894094,0.501582092,0,0.498417908
1.18,-12.2,23.894094,0.501582092,0,0.498417908
2.36,-12.2,23.894094,0.501582092,0,0.498417908
3.54,-12.2,23.894094,0.501582092,0,0.498417908
4.72,-12.2,23.894094,0.501582092,0,0.498417908
5.9,-12.2,23.894094,0.501582092,0,0.498417908
7.08,-12.2,23.894094,0.501582092,0,0.498417908
8.26,-12.2,23.894094,0.501582092,0,0.498417908
9.44,-12.2,23.894094,0.501582092,0,0.498417908
10.62,-12.2,23.894094,0.501582092,0,0.498417908
0,-11.02,23.894094,0.543380599,0,0.456619401
1.18,-11.02,23.894094,0.543380599,0,0.456619401
2.36,-11.02,23.894094,0.543380599,0,0.456619401
3.54,-11.02,23.894094,0.543380599,0,0.456619401
4.72,-11.02,23.894094,0.543380599,0,0.456619401
5.9,-11.02,23.894094,0.543380599,0,0.456619401
7.08,-11.02,23.894094,0.543380599,0,0.456619401
8.26,-11.02,23.894094,0.543380599,0,0.456619401
9.44,-11.02,23.894094,0.543380599,0,0.456619401
10.62,-11.02,23.894094,0.543380599,0,0.456619401
0,-9.84,23.894094,0.585179107,0,0.414820893
1.18,-9.84,23.894094,0.585179107,0,0.414820893
2.36,-9.84,23.894094,0.585179107,0,0.414820893
3.54,-9.84,23.894094,0.585179107,0,0.414820893
4.72,-9.84,23.894094,0.585179107,0,0.414820893
5.9,-9.84,23.894094,0.585179107,0,0.414820893
7.08,-9.84,23.894094,0.585179107,0,0.414820893
8.26,-9.84,23.894094,0.585179107,0,0.414820893
9.44,-9.84,23.894094,0.585179107,0,0.414820893
10.62,-9.84,23.894094,0.585179107,0,0.414820893
0,-8.66,23.894094,0.626977615,0,0.373022385
1.18,-8.66,23.894094,0.626977615,0,0.373022385
2.36,-8.66,23.894094,0.626977615,0,0.373022385
3.54,-8.66,23.894094,0.626977615,0,0.373022385
4.72,-8.66,23.894094,0.626977615,0,0.373022385
5.9,-8.66,23.894094,0.626977615,0,0.373022385
7.08,-8.66,23.894094,0.626977615,0,0.373022385
8.26,-8.66,23.894094,0.626977615,0,0.373022385
9.44,-8.66,23.894094,0.626977615,0,0.373022385
10.62,-8.66,23.894094,0.626977615,0,0.373022385
0,-7.48,23.894094,0.71057463,0,0.28942537
1.18,-7.48,23.894094,0.71057463,0,0.28942537
2.36,-7.48,23.894094,0.71057463,0,0.28942537
3.54,-7.48,23.894094,0.71057463,0,0.28942537
4.72,-7.48,23.894094,0.71057463,0,0.28942537
5.9,-7.48,23.894094,0.71057463,0,0.28942537
7.08,-7.48,23.894094,0.71057463,0,0.28942537
8.26,-7.48,23.894094,0.71057463,0,0.28942537
9.44,-7.48,23.894094,0.71057463,0,0.28942537
10.62,-7.48,23.894094,0.71057463,0,0.28942537
0,-6.3,23.894094,0.752373138,0,0.247626862
1.18,-6.3,23.894094,0.752373138,0,0.247626862
2.36,-6.3,23.894094,0.752373138,0,0.247626862
3.54,-6.3,23.894094,0.752373138,0,0.247626862
4.72,-6.3,23.894094,0.752373138,0,0.247626862
5.9,-6.3,23.894094,0.752373138,0,0.247626862
7.08,-6.3,23.894094,0.752373138,0,0.247626862
8.26,-6.3,23.894094,0.752373138,0,0.247626862
9.44,-6.3,23.894094,0.752373138,0,0.247626862
10.62,-6.3,23.894094,0.752373138,0,0.247626862
0,-5.12,23.894094,0.794171645,0,0.205828355
1.18,-5.12,23.894094,0.794171645,0,0.205828355
2.36,-5.12,23.894094,0.794171645,0,0.205828355
3.54,-5.12,23.894094,0.794171645,0,0.205828355
4.72,-5.12,23.894094,0.794171645,0,0.205828355
5.9,-5.12,23.894094,0.794171645,0,0.205828355
7.08,-5.12,23.894094,0.794171645,0,0.205828355
8.26,-5.12,23.894094,0.794171645,0,0.205828355
9.44,-5.12,23.894094,0.794171645,0,0.205828355
10.62,-5.12,23.894094,0.794171645,0,0.205828355
0,-3.94,23.894094,0.835970153,0,0.164029847
1.18,-3.94,23.894094,0.835970153,0,0.164029847
2.36,-3.94,23.894094,0.835970153,0,0.164029847
3.54,-3.94,23.894094,0.835970153,0,0.164029847
4.72,-3.94,23.894094,0.835970153,0,0.164029847
5.9,-3.94,23.894094,0.835970153,0,0.164029847
7.08,-3.94,23.894094,0.835970153,0,0.164029847
8.26,-3.94,23.894094,0.835970153,0,0.164029847
9.44,-3.94,23.894094,0.835970153,0,0.164029847
10.62,-3.94,23.894094,0.835970153,0,0.164029847
0,-2.76,23.894094,0.877768661,0,0.122231339
1.18,-2.76,23.894094,0.877768661,0,0.122231339
2.36,-2.76,23.894094,0.877768661,0,0.122231339
3.54,-2.76,23.894094,0.877768661,0,0.122231339
4.72,-2.76,23.894094,0.877768661,0,0.122231339
5.9,-2.76,23.894094,0.877768661,0,0.122231339
7.08,-2.76,23.894094,0.877768661,0,0.122231339
8.26,-2.76,23.894094,0.877768661,0,0.122231339
9.44,-2.76,23.894094,0.877768661,0,0.122231339
10.62,-2.76,23.894094,0.877768661,0,0.122231339
0,-1.58,23.894094,0.919567168,0,0.080432832
1.18,-1.58,23.894094,0.919567168,0,0.080432832
2.36,-1.58,23.894094,0.919567168,0,0.080432832
3.54,-1.58,23.894094,0.919567168,0,0.080432832
4.72,-1.58,23.894094,0.919567168,0,0.080432832
5.9,-1.58,23.894094,0.919567168,0,0.080432832
7.08,-1.58,23.894094,0.919567168,0,0.080432832
8.26,-1.58,23.894094,0.919567168,0,0.080432832
9.44,-1.58,23.894094,0.919567168,0,0.080432832
10.62,-1.58,23.894094,0.919567168,0,0.080432832
0,-0.400000000000002,23.894094,0.990202299,0,0.009797701
1.18,-0.400000000000002,23.894094,0.990202299,0,0.009797701
2.36,-0.400000000000002,23.894094,0.990202299,0,0.009797701
3.54,-0.400000000000002,23.894094,0.990202299,0,0.009797701
4.72,-0.400000000000002,23.894094,0.990202299,0,0.009797701
5.9,-0.400000000000002,23.894094,0.990202299,0,0.009797701
7.08,-0.400000000000002,23.894094,0.990202299,0,0.009797701
8.26,-0.400000000000002,23.894094,0.990202299,0,0.009797701
9.44,-0.400000000000002,23.894094,0.990202299,0,0.009797701
10.62,-0.400000000000002,23.894094,0.990202299,0,0.009797701
0,0.779999999999998,23.894094,0.961365676,0,0.038634324
1.18,0.779999999999998,23.894094,0.961365676,0,0.038634324
2.36,0.779999999999998,23.894094,0.961365676,0,0.038634324
3.54,0.779999999999998,23.894094,0.961365676,0,0.038634324
4.72,0.779999999999998,23.894094,0.961365676,0,0.038634324
5.9,0.779999999999998,23.894094,0.961365676,0,0.038634324
7.08,0.779999999999998,23.894094,0.961365676,0,0.038634324
8.26,0.779999999999998,23.894094,0.961365676,0,0.038634324
9.44,0.779999999999998,23.894094,0.961365676,0,0.038634324
10.62,0.779999999999998,23.894094,0.961365676,0,0.038634324
0,1.96,23.894094,0.919567168,0,0.080432832
1.18,1.96,23.894094,0.919567168,0,0.080432832
2.36,1.96,23.894094,0.919567168,0,0.080432832
3.54,1.96,23.894094,0.919567168,0,0.080432832
4.72,1.96,23.894094,0.919567168,0,0.080432832
5.9,1.96,23.894094,0.919567168,0,0.080432832
7.08,1.96,23.894094,0.919567168,0,0.080432832
8.26,1.96,23.894094,0.919567168,0,0.080432832
9.44,1.96,23.894094,0.919567168,0,0.080432832
10.62,1.96,23.894094,0.919567168,0,0.080432832
0,3.14,23.894094,0.877768661,0,0.122231339
1.18,3.14,23.894094,0.877768661,0,0.122231339
2.36,3.14,23.894094,0.877768661,0,0.122231339
3.54,3.14,23.894094,0.877768661,0,0.122231339
4.72,3.14,23.894094,0.877768661,0,0.122231339
5.9,3.14,23.894094,0.877768661,0,0.122231339
7.08,3.14,23.894094,0.877768661,0,0.122231339
8.26,3.14,23.894094,0.877768661,0,0.122231339
9.44,3.14,23.894094,0.877768661,0,0.122231339
10.62,3.14,23.894094,0.877768661,0,0.122231339
0,4.32,23.894094,0.835970153,0,0.164029847
1.18,4.32,23.894094,0.835970153,0,0.164029847
2.36,4.32,23.894094,0.835970153,0,0.164029847
3.54,4.32,23.894094,0.835970153,0,0.164029847
4.72,4.32,23.894094,0.835970153,0,0.164029847
5.9,4.32,23.894094,0.835970153,0,0.164029847
7.08,4.32,23.894094,0.835970153,0,0.164029847
8.26,4.32,23.894094,0.835970153,0,0.164029847
9.44,4.32,23.894094,0.835970153,0,0.164029847
10.62,4.32,23.894094,0.835970153,0,0.164029847
0,5.5,23.894094,0.794171645,0,0.205828355
1.18,5.5,23.894094,0.794171645,0,0.205828355
2.36,5.5,23.894094,0.794171645,0,0.205828355
3.54,5.5,23.894094,0.794171645,0,0.205828355
4.72,5.5,23.894094,0.794171645,0,0.205828355
5.9,5.5,23.894094,0.794171645,0,0.205828355
7.08,5.5,23.894094,0.794171645,0,0.205828355
8.26,5.5,23.894094,0.794171645,0,0.205828355
9.44,5.5,23.894094,0.794171645,0,0.205828355
10.62,5.5,23.894094,0.794171645,0,0.205828355
0,6.68,23.894094,0.71057463,0,0.28942537
1.18,6.68,23.894094,0.71057463,0,0.28942537
2.36,6.68,23.894094,0.71057463,0,0.28942537
3.54,6.68,23.894094,0.71057463,0,0.28942537
4.72,6.68,23.894094,0.71057463,0,0.28942537
5.9,6.68,23.894094,0.71057463,0,0.28942537
7.08,6.68,23.894094,0.71057463,0,0.28942537
8.26,6.68,23.894094,0.71057463,0,0.28942537
9.44,6.68,23.894094,0.71057463,0,0.28942537
10.62,6.68,23.894094,0.71057463,0,0.28942537
0,7.86,23.894094,0.668776122,0,0.331223878
1.18,7.86,23.894094,0.668776122,0,0.331223878
2.36,7.86,23.894094,0.668776122,0,0.331223878
3.54,7.86,23.894094,0.668776122,0,0.331223878
4.72,7.86,23.894094,0.668776122,0,0.331223878
5.9,7.86,23.894094,0.668776122,0,0.331223878
7.08,7.86,23.894094,0.668776122,0,0.331223878
8.26,7.86,23.894094,0.668776122,0,0.331223878
9.44,7.86,23.894094,0.668776122,0,0.331223878
10.62,7.86,23.894094,0.668776122,0,0.331223878
0,9.04,23.894094,0.626977615,0,0.373022385
1.18,9.04,23.894094,0.626977615,0,0.373022385
2.36,9.04,23.894094,0.626977615,0,0.373022385
3.54,9.04,23.894094,0.626977615,0,0.373022385
4.72,9.04,23.894094,0.626977615,0,0.373022385
5.9,9.04,23.894094,0.626977615,0,0.373022385
7.08,9.04,23.894094,0.626977615,0,0.373022385
8.26,9.04,23.894094,0.626977615,0,0.373022385
9.44,9.04,23.894094,0.626977615,0,0.373022385
10.62,9.04,23.894094,0.626977615,0,0.373022385
0,10.22,23.894094,0.585179107,0,0.414820893
1.18,10.22,23.894094,0.585179107,0,0.414820893
2.36,10.22,23.894094,0.585179107,0,0.414820893
3.54,10.22,23.894094,0.585179107,0,0.414820893
4.72,10.22,23.894094,0.585179107,0,0.414820893
5.9,10.22,23.894094,0.585179107,0,0.414820893
7.08,10.22,23.894094,0.585179107,0,0.414820893
8.26,10.22,23.894094,0.585179107,0,0.414820893
9.44,10.22,23.894094,0.585179107,0,0.414820893
10.62,10.22,23.894094,0.585179107,0,0.414820893
0,11.4,23.894094,0.543380599,0,0.456619401
1.18,11.4,23.894094,0.543380599,0,0.456619401
2.36,11.4,23.894094,0.543380599,0,0.456619401
3.54,11.4,23.894094,0.543380599,0,0.456619401
4.72,11.4,23.894094,0.543380599,0,0.456619401
5.9,11.4,23.894094,0.543380599,0,0.456619401
7.08,11.4,23.894094,0.543380599,0,0.456619401
8.26,11.4,23.894094,0.543380599,0,0.456619401
9.44,11.4,23.894094,0.543380599,0,0.456619401
10.62,11.4,23.894094,0.543380599,0,0.456619401
0,12.58,23.894094,0.459783584,0,0.540216416
1.18,12.58,23.894094,0.459783584,0,0.540216416
2.36,12.58,23.894094,0.459783584,0,0.540216416
3.54,12.58,23.894094,0.459783584,0,0.540216416
4.72,12.58,23.894094,0.459783584,0,0.540216416
5.9,12.58,23.894094,0.459783584,0,0.540216416
7.08,12.58,23.894094,0.459783584,0,0.540216416
8.26,12.58,23.894094,0.459783584,0,0.540216416
9.44,12.58,23.894094,0.459783584,0,0.540216416
10.62,12.58,23.894094,0.459783584,0,0.540216416
0,13.76,23.894094,0.417985076,0,0.582014924
1.18,13.76,23.894094,0.417985076,0,0.582014924
2.36,13.76,23.894094,0.417985076,0,0.582014924
3.54,13.76,23.894094,0.417985076,0,0.582014924
4.72,13.76,23.894094,0.417985076,0,0.582014924
5.9,13.76,23.894094,0.417985076,0,0.582014924
7.08,13.76,23.894094,0.417985076,0,0.582014924
8.26,13.76,23.894094,0.417985076,0,0.582014924
9.44,13.76,23.894094,0.417985076,0,0.582014924
10.62,13.76,23.894094,0.417985076,0,0.582014924
0,14.94,23.894094,0.376186569,0,0.623813431
1.18,14.94,23.894094,0.376186569,0,0.623813431
2.36,14.94,23.894094,0.376186569,0,0.623813431
3.54,14.94,23.894094,0.376186569,0,0.623813431
4.72,14.94,23.894094,0.376186569,0,0.623813431
5.9,14.94,23.894094,0.376186569,0,0.623813431
7.08,14.94,23.894094,0.376186569,0,0.623813431
8.26,14.94,23.894094,0.376186569,0,0.623813431
9.44,14.94,23.894094,0.376186569,0,0.623813431
10.62,14.94,23.894094,0.376186569,0,0.623813431
0,16.12,23.894094,0.334388061,0,0.665611939
1.18,16.12,23.894094,0.334388061,0,0.665611939
2.36,16.12,23.894094,0.334388061,0,0.665611939
3.54,16.12,23.894094,0.334388061,0,0.665611939
4.72,16.12,23.894094,0.334388061,0,0.665611939
5.9,16.12,23.894094,0.334388061,0,0.665611939
7.08,16.12,23.894094,0.334388061,0,0.665611939
8.26,16.12,23.894094,0.334388061,0,0.665611939
9.44,16.12,23.894094,0.334388061,0,0.665611939
10.62,16.12,23.894094,0.334388061,0,0.665611939
0,17.3,23.894094,0.292589554,0,0.707410446
1.18,17.3,23.894094,0.292589554,0,0.707410446
2.36,17.3,23.894094,0.292589554,0,0.707410446
3.54,17.3,23.894094,0.292589554,0,0.707410446
4.72,17.3,23.894094,0.292589554,0,0.707410446
5.9,17.3,23.894094,0.292589554,0,0.707410446
7.08,17.3,23.894094,0.292589554,0,0.707410446
8.26,17.3,23.894094,0.292589554,0,0.707410446
9.44,17.3,23.894094,0.292589554,0,0.707410446
10.62,17.3,23.894094,0.292589554,0,0.707410446
0,18.48,23.894094,0.250791046,0,0.749208954
1.18,18.48,23.894094,0.250791046,0,0.749208954
2.36,18.48,23.894094,0.250791046,0,0.749208954
3.54,18.48,23.894094,0.250791046,0,0.749208954
4.72,18.48,23.894094,0.250791046,0,0.749208954
5.9,18.48,23.894094,0.250791046,0,0.749208954
7.08,18.48,23.894094,0.250791046,0,0.749208954
8.26,18.48,23.894094,0.250791046,0,0.749208954
9.44,18.48,23.894094,0.250791046,0,0.749208954
10.62,18.48,23.894094,0.250791046,0,0.749208954
0,19.66,23.894094,0.167194031,0,0.832805969
1.18,19.66,23.894094,0.167194031,0,0.832805969
2.36,19.66,23.894094,0.167194031,0,0.832805969
3.54,19.66,23.894094,0.167194031,0,0.832805969
4.72,19.66,23.894094,0.167194031,0,0.832805969
5.9,19.66,23.894094,0.167194031,0,0.832805969
7.08,19.66,23.894094,0.167194031,0,0.832805969
8.26,19.66,23.894094,0.167194031,0,0.832805969
9.44,19.66,23.894094,0.167194031,0,0.832805969
10.62,19.66,23.894094,0.167194031,0,0.832805969
0,20.84,23.894094,0.125395523,0,0.874604477
1.18,20.84,23.894094,0.125395523,0,0.874604477
2.36,20.84,23.894094,0.125395523,0,0.874604477
3.54,20.84,23.894094,0.125395523,0,0.874604477
4.72,20.84,23.894094,0.125395523,0,0.874604477
5.9,20.84,23.894094,0.125395523,0,0.874604477
7.08,20.84,23.894094,0.125395523,0,0.874604477
8.26,20.84,23.894094,0.125395523,0,0.874604477
9.44,20.84,23.894094,0.125395523,0,0.874604477
10.62,20.84,23.894094,0.125395523,0,0.874604477
0,22.02,23.894094,0.083597015,0,0.916402985
1.18,22.02,23.894094,0.083597015,0,0.916402985
2.36,22.02,23.894094,0.083597015,0,0.916402985
3.54,22.02,23.894094,0.083597015,0,0.916402985
4.72,22.02,23.894094,0.083597015,0,0.916402985
5.9,22.02,23.894094,0.083597015,0,0.916402985
7.08,22.02,23.894094,0.083597015,0,0.916402985
8.26,22.02,23.894094,0.083597015,0,0.916402985
9.44,22.02,23.894094,0.083597015,0,0.916402985
10.62,22.02,23.894094,0.083597015,0,0.916402985
0,23.2,23.894094,0.041798508,0,0.958201492
1.18,23.2,23.894094,0.041798508,0,0.958201492
2.36,23.2,23.894094,0.041798508,0,0.958201492
3.54,23.2,23.894094,0.041798508,0,0.958201492
4.72,23.2,23.894094,0.041798508,0,0.958201492
5.9,23.2,23.894094,0.041798508,0,0.958201492
7.08,23.2,23.894094,0.041798508,0,0.958201492
8.26,23.2,23.894094,0.041798508,0,0.958201492
9.44,23.2,23.894094,0.041798508,0,0.958201492
10.62,23.2,23.894094,0.041798508,0,0.958201492
0,24.38,23.894094,0,0,1
1.18,24.38,23.894094,0,0,1
2.36,24.38,23.894094,0,0,1
3.54,24.38,23.894094,0,0,1
4.72,24.38,23.894094,0,0,1
5.9,24.38,23.894094,0,0,1
7.08,24.38,23.894094,0,0,1
8.26,24.38,23.894094,0,0,1
9.44,24.38,23.894094,0,0,1
10.62,24.38,23.894094,0,0,1
0,-24,24.514094,0,0,1
1.18,-24,24.514094,0,0,1
2.36,-24,24.514094,0,0,1
3.54,-24,24.514094,0,0,1
4.72,-24,24.514094,0,0,1
5.9,-24,24.514094,0,0,1
7.08,-24,24.514094,0,0,1
8.26,-24,24.514094,0,0,1
9.44,-24,24.514094,0,0,1
10.62,-24,24.514094,0,0,1
0,-22.82,24.514094,0.041658946,0,0.958341054
1.18,-22.82,24.514094,0.041658946,0,0.958341054
2.36,-22.82,24.514094,0.041658946,0,0.958341054
3.54,-22.82,24.514094,0.041658946,0,0.958341054
4.72,-22.82,24.514094,0.041658946,0,0.958341054
5.9,-22.82,24.514094,0.041658946,0,0.958341054
7.08,-22.82,24.514094,0.041658946,0,0.958341054
8.26,-22.82,24.514094,0.041658946,0,0.958341054
9.44,-22.82,24.514094,0.041658946,0,0.958341054
10.62,-22.82,24.514094,0.041658946,0,0.958341054
0,-21.64,24.514094,0.083317893,0,0.916682107
1.18,-21.64,24.514094,0.083317893,0,0.916682107
2.36,-21.64,24.514094,0.083317893,0,0.916682107
3.54,-21.64,24.514094,0.083317893,0,0.916682107
4.72,-21.64,24.514094,0.083317893,0,0.916682107
5.9,-21.64,24.514094,0.083317893,0,0.916682107
7.08,-21.64,24.514094,0.083317893,0,0.916682107
8.26,-21.64,24.514094,0.083317893,0,0.916682107
9.44,-21.64,24.514094,0.083317893,0,0.916682107
10.62,-21.64,24.514094,0.083317893,0,0.916682107
0,-20.46,24.514094,0.166635785,0,0.833364215
1.18,-20.46,24.514094,0.166635785,0,0.833364215
2.36,-20.46,24.514094,0.166635785,0,0.833364215
3.54,-20.46,24.514094,0.166635785,0,0.833364215
4.72,-20.46,24.514094,0.166635785,0,0.833364215
5.9,-20.46,24.514094,0.166635785,0,0.833364215
7.08,-20.46,24.514094,0.166635785,0,0.833364215
8.26,-20.46,24.514094,0.166635785,0,0.833364215
9.44,-20.46,24.514094,0.166635785,0,0.833364215
10.62,-20.46,24.514094,0.166635785,0,0.833364215
0,-19.28,24.514094,0.208294731,0,0.791705269
1.18,-19.28,24.514094,0.208294731,0,0.791705269
2.36,-19.28,24.514094,0.208294731,0,0.791705269
3.54,-19.28,24.514094,0.208294731,0,0.791705269
4.72,-19.28,24.514094,0.208294731,0,0.791705269
5.9,-19.28,24.514094,0.208294731,0,0.791705269
7.08,-19.28,24.514094,0.208294731,0,0.791705269
8.26,-19.28,24.514094,0.208294731,0,0.791705269
9.44,-19.28,24.514094,0.208294731,0,0.791705269
10.62,-19.28,24.514094,0.208294731,0,0.791705269
0,-18.1,24.514094,0.249953678,0,0.750046322
1.18,-18.1,24.514094,0.249953678,0,0.750046322
2.36,-18.1,24.514094,0.249953678,0,0.750046322
3.54,-18.1,24.514094,0.249953678,0,0.750046322
4.72,-18.1,24.514094,0.249953678,0,0.750046322
5.9,-18.1,24.514094,0.249953678,0,0.750046322
7.08,-18.1,24.514094,0.249953678,0,0.750046322
8.26,-18.1,24.514094,0.249953678,0,0.750046322
9.44,-18.1,24.514094,0.249953678,0,0.750046322
10.62,-18.1,24.514094,0.249953678,0,0.750046322
0,-16.92,24.514094,0.291612624,0,0.708387376
1.18,-16.92,24.514094,0.291612624,0,0.708387376
2.36,-16.92,24.514094,0.291612624,0,0.708387376
3.54,-16.92,24.514094,0.291612624,0,0.708387376
4.72,-16.92,24.514094,0.291612624,0,0.708387376
5.9,-16.92,24.514094,0.291612624,0,0.708387376
7.08,-16.92,24.514094,0.291612624,0,0.708387376
8.26,-16.92,24.514094,0.291612624,0,0.708387376
9.44,-16.92,24.514094,0.291612624,0,0.708387376
10.62,-16.92,24.514094,0.291612624,0,0.708387376
0,-15.74,24.514094,0.33327157,0,0.66672843
1.18,-15.74,24.514094,0.33327157,0,0.66672843
2.36,-15.74,24.514094,0.33327157,0,0.66672843
3.54,-15.74,24.514094,0.33327157,0,0.66672843
4.72,-15.74,24.514094,0.33327157,0,0.66672843
5.9,-15.74,24.514094,0.33327157,0,0.66672843
7.08,-15.74,24.514094,0.33327157,0,0.66672843
8.26,-15.74,24.514094,0.33327157,0,0.66672843
9.44,-15.74,24.514094,0.33327157,0,0.66672843
10.62,-15.74,24.514094,0.33327157,0,0.66672843
0,-14.56,24.514094,0.374930517,0,0.625069483
1.18,-14.56,24.514094,0.374930517,0,0.625069483
2.36,-14.56,24.514094,0.374930517,0,0.625069483
3.54,-14.56,24.514094,0.374930517,0,0.625069483
4.72,-14.56,24.514094,0.374930517,0,0.625069483
5.9,-14.56,24.514094,0.374930517,0,0.625069483
7.08,-14.56,24.514094,0.374930517,0,0.625069483
8.26,-14.56,24.514094,0.374930517,0,0.625069483
9.44,-14.56,24.514094,0.374930517,0,0.625069483
10.62,-14.56,24.514094,0.374930517,0,0.625069483
0,-13.38,24.514094,0.458248409,0,0.541751591
1.18,-13.38,24.514094,0.458248409,0,0.541751591
2.36,-13.38,24.514094,0.458248409,0,0.541751591
3.54,-13.38,24.514094,0.458248409,0,0.541751591
4.72,-13.38,24.514094,0.458248409,0,0.541751591
5.9,-13.38,24.514094,0.458248409,0,0.541751591
7.08,-13.38,24.514094,0.458248409,0,0.541751591
8.26,-13.38,24.514094,0.458248409,0,0.541751591
9.44,-13.38,24.514094,0.458248409,0,0.541751591
10.62,-13.38,24.514094,0.458248409,0,0.541751591
0,-12.2,24.514094,0.499907356,0,0.500092644
1.18,-12.2,24.514094,0.499907356,0,0.500092644
2.36,-12.2,24.514094,0.499907356,0,0.500092644
3.54,-12.2,24.514094,0.499907356,0,0.500092644
4.72,-12.2,24.514094,0.499907356,0,0.500092644
5.9,-12.2,24.514094,0.499907356,0,0.500092644
7.08,-12.2,24.514094,0.499907356,0,0.500092644
8.26,-12.2,24.514094,0.499907356,0,0.500092644
9.44,-12.2,24.514094,0.499907356,0,0.500092644
10.62,-12.2,24.514094,0.499907356,0,0.500092644
0,-11.02,24.514094,0.541566302,0,0.458433698
1.18,-11.02,24.514094,0.541566302,0,0.458433698
2.36,-11.02,24.514094,0.541566302,0,0.458433698
3.54,-11.02,24.514094,0.541566302,0,0.458433698
4.72,-11.02,24.514094,0.541566302,0,0.458433698
5.9,-11.02,24.514094,0.541566302,0,0.458433698
7.08,-11.02,24.514094,0.541566302,0,0.458433698
8.26,-11.02,24.514094,0.541566302,0,0.458433698
9.44,-11.02,24.514094,0.541566302,0,0.458433698
10.62,-11.02,24.514094,0.541566302,0,0.458433698
0,-9.84,24.514094,0.583225248,0,0.416774752
1.18,-9.84,24.514094,0.583225248,0,0.416774752
2.36,-9.84,24.514094,0.583225248,0,0.416774752
3.54,-9.84,24.514094,0.583225248,0,0.416774752
4.72,-9.84,24.514094,0.583225248,0,0.416774752
5.9,-9.84,24.514094,0.583225248,0,0.416774752
7.08,-9.84,24.514094,0.583225248,0,0.416774752
8.26,-9.84,24.514094,0.583225248,0,0.416774752
9.44,-9.84,24.514094,0.583225248,0,0.416774752
10.62,-9.84,24.514094,0.583225248,0,0.416774752
0,-8.66,24.514094,0.624884194,0,0.375115806
1.18,-8.66,24.514094,0.624884194,0,0.375115806
2.36,-8.66,24.514094,0.624884194,0,0.375115806
3.54,-8.66,24.514094,0.624884194,0,0.375115806
4.72,-8.66,24.514094,0.624884194,0,0.375115806
5.9,-8.66,24.514094,0.624884194,0,0.375115806
7.08,-8.66,24.514094,0.624884194,0,0.375115806
8.26,-8.66,24.514094,0.624884194,0,0.375115806
9.44,-8.66,24.514094,0.624884194,0,0.375115806
